DEPTH,GR,NPHI,RHOB,RT,DT,PEF
3274.0092000000004,41.736,0.1406,2.4734,4.82,70.193,3.227
3274.1616000000004,42.854,0.1483,2.4789,4.78,68.451,3.195
3274.3140000000003,43.749,0.1527,2.4847,4.73,68.219,3.088
3274.4664000000002,42.956,0.1473,2.4816,4.42,69.441,3.063
3274.6188,42.735,0.1652,2.4686,4.44,71.153,3.024
3274.7712,41.871,0.181,2.4473,3.94,77.666,3.086
3274.9236,41.684,0.184,2.4246,3.49,81.264,3.07
3275.076,41.244,0.1727,2.4039,2.64,80.558,3.168
3275.2284000000004,42.719,0.1758,2.392,2.51,79.632,3.312
3275.3808000000004,43.088,0.1878,2.3874,2.11,80.135,3.467
3275.5332000000003,43.759,0.2039,2.3787,1.97,80.461,3.397
3275.6856000000002,44.177,0.1984,2.3695,1.72,78.426,3.213
3275.838,45.882,0.1824,2.3684,1.55,74.399,2.997
3275.9904,46.914,0.1979,2.3663,1.46,74.87,2.933
3276.1428,46.374,0.197,2.3667,1.4,72.82,2.983
3276.2952,45.323,0.185,2.3623,1.4,71.562,2.939
3276.4476000000004,44.872,0.184,2.3661,1.36,72.189,2.921
3276.6000000000004,46.57,0.1866,2.3645,1.41,74.778,2.793
3276.7524000000003,48.963,0.1933,2.3712,1.28,77.341,2.694
3276.9048000000003,49.973,0.1872,2.3719,1.61,75.383,2.593
3277.0572,50.149,0.1747,2.3796,1.66,78.135,2.504
3277.2096,50.877,0.1967,2.3758,1.72,82.826,2.433
3277.362,53.192,0.1804,2.3822,1.96,84.119,2.439
3277.5144,54.596,0.1775,2.3758,2.01,82.973,2.446
3277.6668000000004,52.862,0.1962,2.3777,1.89,84.747,2.494
3277.8192000000004,49.797,0.1909,2.3807,1.77,85.84,2.647
3277.9716000000003,47.013,0.194,2.4009,1.57,82.564,2.985
3278.1240000000003,45.914,0.1893,2.4161,1.71,83.966,3.091
3278.2764,43.923,0.1997,2.4081,1.67,81.974,3.04
3278.4288,41.419,0.2026,2.3622,1.66,81.378,2.782
3278.5812,38.303,0.2071,2.3121,1.73,81.133,2.691
3278.7336,36.092,0.2216,2.266,1.67,81.967,2.636
3278.8860000000004,35.875,0.2135,2.2398,1.66,85.104,2.555
3279.0384000000004,35.6,0.2146,2.2247,1.66,93.286,2.618
3279.1908000000003,35.717,0.2381,2.2258,1.65,93.147,2.668
3279.3432000000003,36.121,0.2209,2.2273,1.66,95.561,2.724
3279.4956,36.468,0.227,2.232,1.63,95.27,2.702
3279.648,37.224,0.2288,2.2312,1.69,94.758,2.681
3279.8004,36.582,0.2409,2.2428,1.68,93.535,2.693
3279.9528,37.713,0.2357,2.2405,1.66,92.021,2.803
3280.1052000000004,37.615,0.2173,2.246,1.66,91.005,2.932
3280.2576000000004,39.907,0.2247,2.2363,1.67,90.922,3.107
3280.4100000000003,40.768,0.2273,2.2336,1.66,90.063,2.985
3280.5624000000003,40.632,0.2372,2.2287,1.67,88.794,2.816
3280.7148,41.554,0.2149,2.2355,1.67,88.387,2.716
3280.8672,42.133,0.2115,2.2441,1.69,87.259,2.764
3281.0196,44.168,0.2114,2.2584,1.71,86.709,2.78
3281.172,43.601,0.2107,2.2761,1.72,87.269,2.78
3281.3244000000004,43.848,0.2175,2.3023,1.69,87.774,2.938
3281.4768000000004,44.4,0.2103,2.3134,1.67,90.195,3.225
3281.6292000000003,46.034,0.2094,2.3175,1.73,96.789,3.628
3281.7816000000003,47.619,0.2214,2.3105,1.61,97.436,3.983
3281.934,49.373,0.2176,2.3017,1.58,96.675,3.898
3282.0864,47.926,0.208,2.2969,1.66,93.874,3.432
3282.2388,46.195,0.2158,2.3029,1.47,90.466,2.924
3282.3912,43.915,0.2017,2.3178,1.56,88.572,2.754
3282.5436000000004,44.674,0.2022,2.3419,1.36,86.762,2.798
3282.6960000000004,46.341,0.2136,2.3555,1.48,85.87,2.881
3282.8484000000003,49.194,0.2049,2.3802,1.23,84.917,2.905
3283.0008000000003,52.864,0.1934,2.3893,1.48,82.788,2.962
3283.1532,57.741,0.1851,2.4089,1.1,78.131,3.044
3283.3056,60.907,0.1755,2.4245,1.89,73.642,3.206
3283.458,61.407,0.1965,2.4666,1.76,70.503,3.414
3283.6104,58.941,0.1741,2.5381,2.57,69.27,3.367
3283.7628000000004,56.994,0.1633,2.52,2.39,69.432,3.511
3283.9152000000004,55.31,0.1673,2.5521,1.89,69.882,3.603
3284.0676000000003,55.501,0.1682,2.5487,2.39,68.085,3.796
3284.2200000000003,54.825,0.1555,2.6248,4.38,67.201,3.687
3284.3724,52.871,0.1593,2.6101,3.04,69.582,3.813
3284.5248,51.424,0.1735,2.5848,2.99,73.321,3.982
3284.6772,50.568,0.1734,2.5656,3.28,74.079,4.142
3284.8296,49.007,0.1528,2.5338,4.17,73.995,4.227
3284.9820000000004,47.039,0.1352,2.539,5.1,73.273,3.95
3285.1344000000004,44.964,0.1199,2.5331,5.98,72.057,3.728
3285.2868000000003,43.718,0.1035,2.5429,5.9,70.665,3.719
3285.4392000000003,43.188,0.1097,2.5367,5.26,71.105,3.578
3285.5916,43.472,0.1199,2.5418,5.7,68.99,3.199
3285.744,45.358,0.1248,2.5243,9.07,69.087,2.947
3285.8964,44.431,0.1411,2.5206,9.52,70.884,3.154
3286.0488,44.513,0.1398,2.5245,11.75,72.684,3.387
3286.2012000000004,46.34,0.1426,2.5467,15.26,74.257,3.205
3286.3536000000004,49.875,0.1412,2.548,20.1,75.198,2.905
3286.5060000000003,51.44,0.149,2.5181,28.35,78.207,2.861
3286.6584000000003,50.695,0.184,2.4493,41.98,85.905,3.056
3286.8108,47.319,0.1962,2.3417,106.41,90.987,3.142
3286.9632,41.598,0.2182,2.2428,213.46,95.365,3.067
3287.1156,38.941,0.2198,2.1817,80.76,96.527,2.963
3287.268,37.969,0.2193,2.1524,61.19,96.001,2.843
3287.4204000000004,39.1,0.2142,2.139,65.3,95.149,2.8
3287.5728000000004,36.882,0.2191,2.1234,66.59,94.662,2.71
3287.7252000000003,35.594,0.2328,2.1192,76.81,93.627,2.783
3287.8776000000003,34.183,0.2071,2.1283,57.94,97.379,2.839
3288.03,34.075,0.2102,2.1359,58.17,96.177,2.932
3288.1824,32.965,0.2186,2.1389,56.11,97.743,3.023
3288.3348,33.147,0.2144,2.1305,60.51,98.772,3.094
3288.4872,33.793,0.2295,2.1295,62.39,99.595,3.163
3288.6396000000004,35.138,0.2209,2.1346,65.89,98.544,3.099
3288.7920000000004,36.438,0.2105,2.147,67.44,97.845,3.058
3288.9444000000003,35.666,0.2062,2.1544,68.88,97.407,2.989
3289.0968000000003,35.786,0.2184,2.1665,69.1,97.225,2.948
3289.2492,35.756,0.2142,2.1695,68.8,98.034,2.936
3289.4016,36.745,0.2045,2.1772,70.46,96.599,2.989
3289.554,37.804,0.213,2.1704,72.22,97.916,2.953
3289.7064,37.925,0.2086,2.167,73.46,100.859,2.892
3289.8588000000004,39.137,0.2038,2.174,75.27,100.261,2.793
3290.0112000000004,38.346,0.2027,2.1756,74.99,97.504,2.736
3290.1636000000003,38.552,0.1978,2.1821,74.26,93.871,2.642
3290.3160000000003,37.044,0.1943,2.1724,73.32,93.643,2.672
3290.4684,37.834,0.2164,2.1696,73.14,91.894,2.8
3290.6208,37.536,0.2155,2.1573,74.44,91.126,2.858
3290.7732,37.75,0.1991,2.1527,73.09,90.533,2.81
3290.9256,36.87,0.1857,2.1558,73.1,90.749,2.723
3291.0780000000004,37.284,0.205,2.1622,73.24,91.926,2.734
3291.2304000000004,37.651,0.2053,2.1641,71.39,93.943,2.813
3291.3828000000003,38.093,0.2064,2.1599,71.47,95.402,2.841
3291.5352000000003,38.05,0.2096,2.1681,70.79,96.902,2.838
3291.6876,38.987,0.2017,2.1675,68.96,98.332,2.786
3291.84,40.3,0.2116,2.1714,69.97,98.489,2.779
3291.9924,40.99,0.2175,2.1651,68.45,98.296,2.807
3292.1448,38.935,0.2022,2.1739,67.91,98.296,2.854
3292.2972000000004,37.505,0.2051,2.1646,67.93,98.405,2.914
3292.4496000000004,36.843,0.2078,2.1606,66.76,98.827,2.988
3292.6020000000003,38.155,0.2103,2.155,67.3,99.329,3.005
3292.7544000000003,37.682,0.2166,2.1612,68.28,99.747,3.02
3292.9068,36.823,0.205,2.1617,68.21,99.636,2.965
3293.0592,36.185,0.2134,2.1576,67.0,99.187,2.865
3293.2116,36.021,0.2287,2.1546,67.01,98.508,2.714
3293.364,36.878,0.2088,2.1519,67.43,97.51,2.652
3293.5164000000004,38.177,0.2275,2.1548,67.52,96.881,2.718
3293.6688000000004,38.347,0.215,2.155,67.71,95.55,2.892
3293.8212000000003,38.753,0.2084,2.1533,66.74,95.364,2.985
3293.9736000000003,36.739,0.2093,2.146,66.85,94.979,2.976
3294.126,36.257,0.2149,2.1405,66.19,93.025,2.881
3294.2784,34.528,0.2411,2.1435,65.94,90.999,2.817
3294.4308,35.889,0.2097,2.1431,65.77,89.431,2.802
3294.5832,37.628,0.2188,2.1464,66.26,89.217,2.751
3294.7356,39.586,0.2143,2.1471,65.68,90.603,2.646
3294.8880000000004,40.362,0.2139,2.1508,65.1,90.997,2.538
3295.0404000000003,38.946,0.205,2.1562,64.12,91.966,2.587
3295.1928000000003,37.72,0.2034,2.161,65.58,93.403,2.75
3295.3452,36.647,0.222,2.1628,63.16,93.953,2.868
3295.4976,37.408,0.2119,2.1619,64.41,93.344,2.839
3295.65,38.489,0.1985,2.1555,62.49,92.826,2.76
3295.8024,39.148,0.2118,2.1556,63.83,93.354,2.708
3295.9548,40.016,0.1907,2.161,63.81,93.909,2.759
3296.1072000000004,38.049,0.1951,2.1723,61.7,95.038,2.838
3296.2596000000003,37.627,0.1846,2.19,64.32,96.321,2.931
3296.4120000000003,37.015,0.1884,2.1992,64.19,97.644,2.959
3296.5644,40.198,0.1717,2.2046,65.42,98.019,2.96
3296.7168,39.317,0.1692,2.2062,66.23,96.231,2.926
3296.8692,39.043,0.1666,2.2143,65.66,95.855,3.043
3297.0216,38.032,0.1875,2.2342,65.66,97.545,3.254
3297.174,37.432,0.1521,2.2454,66.63,98.398,3.591
3297.3264000000004,35.793,0.163,2.2583,66.83,97.542,3.8
3297.4788000000003,34.731,0.1723,2.2531,66.95,93.995,3.926
3297.6312000000003,35.172,0.1666,2.2561,67.04,94.445,3.982
3297.7836,37.098,0.1661,2.2611,66.12,94.923,3.888
3297.936,37.256,0.1742,2.2755,66.53,95.176,3.778
3298.0884,38.132,0.1665,2.2887,66.63,94.97,3.532
3298.2408,36.638,0.157,2.3064,65.86,95.676,3.39
3298.3932,35.298,0.1445,2.3213,65.0,96.276,3.243
3298.5456000000004,35.728,0.1317,2.3608,64.5,96.456,3.18
3298.6980000000003,35.686,0.1242,2.3898,63.94,96.247,3.182
3298.8504000000003,36.598,0.1264,2.4361,64.31,96.071,3.241
3299.0028,35.356,0.1255,2.397,63.03,95.974,3.307
3299.1552,35.732,0.1363,2.3944,64.02,95.618,3.381
3299.3076,35.543,0.1323,2.3913,63.46,96.179,3.493
3299.46,36.042,0.1307,2.4349,61.96,97.091,3.645
3299.6124,37.253,0.13,2.4569,62.41,98.341,3.74
3299.7648000000004,37.285,0.1217,2.4634,60.06,96.659,3.751
3299.9172000000003,37.639,0.1243,2.4759,61.81,96.741,3.676
3300.0696000000003,38.435,0.1226,2.4693,62.95,96.927,3.52
3300.222,39.345,0.134,2.4627,61.41,95.185,3.341
3300.3744,39.3,0.1324,2.435,58.54,94.084,3.378
3300.5268,39.049,0.1444,2.4071,58.16,94.307,3.412
3300.6792,39.877,0.152,2.3645,56.55,94.467,3.354
3300.8316,40.85,0.1615,2.316,56.66,93.446,3.208
3300.9840000000004,42.76,0.1759,2.2634,55.11,92.466,3.114
3301.1364000000003,44.134,0.1722,2.2185,54.04,91.74,3.087
3301.2888000000003,45.697,0.1814,2.1952,54.2,91.853,3.077
3301.4412,44.287,0.1937,2.181,51.42,91.737,3.064
3301.5936,44.485,0.1835,2.1884,49.4,91.073,3.143
3301.746,43.22,0.1818,2.1816,46.7,90.734,3.243
3301.8984,44.397,0.1916,2.2362,48.81,91.623,3.178
3302.0508,45.411,0.1865,2.2413,45.61,92.161,3.129
3302.2032000000004,46.157,0.1793,2.2505,44.19,91.591,3.051
3302.3556000000003,46.146,0.1954,2.1989,45.02,90.578,3.139
3302.5080000000003,45.031,0.2015,2.1891,42.89,89.076,3.109
3302.6604,45.809,0.1969,2.1893,41.96,88.591,3.111
3302.8128,45.325,0.2002,2.195,40.28,89.382,3.147
3302.9652,46.602,0.1898,2.2046,40.92,90.372,3.206
3303.1176,48.743,0.2012,2.2134,40.26,88.772,3.276
3303.27,50.855,0.2077,2.2206,40.42,88.725,3.279
3303.4224000000004,51.097,0.2003,2.2153,39.27,89.798,3.249
3303.5748000000003,49.857,0.2036,2.2111,40.13,88.641,3.191
3303.7272000000003,49.221,0.203,2.2095,38.79,88.034,3.25
3303.8796,49.193,0.1903,2.2226,38.72,87.369,3.321
3304.032,49.487,0.1991,2.2324,39.11,86.352,3.371
3304.1844,48.745,0.1895,2.2386,40.12,85.515,3.394
3304.3368,47.954,0.1831,2.2356,38.39,85.557,3.395
3304.4892,47.416,0.1837,2.2299,40.11,86.312,3.322
3304.6416000000004,46.846,0.1957,2.2188,39.02,86.531,3.02
3304.7940000000003,45.791,0.2064,2.2039,40.94,85.295,2.771
3304.9464000000003,45.316,0.1879,2.2008,39.2,86.115,2.73
3305.0988,45.597,0.1867,2.2035,40.87,86.081,2.795
3305.2512,46.902,0.1864,2.2049,41.99,84.998,2.85
3305.4036,48.031,0.1856,2.2017,41.67,84.112,2.864
3305.556,47.622,0.1744,2.207,39.22,84.22,2.908
3305.7084,47.815,0.1773,2.2126,42.56,85.253,3.004
3305.8608000000004,44.971,0.1937,2.2202,39.6,85.434,2.987
3306.0132000000003,44.825,0.187,2.2135,39.15,85.663,2.97
3306.1656000000003,42.365,0.1871,2.2227,41.22,85.876,2.931
3306.318,44.211,0.1757,2.2259,41.86,85.745,2.917
3306.4704,44.591,0.1904,2.2354,38.72,86.041,2.94
3306.6228,46.506,0.1847,2.2328,41.31,86.656,2.906
3306.7752,47.313,0.1722,2.2331,42.14,86.073,2.934
3306.9276,49.999,0.1906,2.2386,40.13,85.696,2.956
3307.0800000000004,50.252,0.1777,2.2402,42.75,85.787,2.99
3307.2324000000003,49.304,0.1737,2.236,41.12,86.056,2.977
3307.3848000000003,48.781,0.1932,2.235,42.7,85.031,2.997
3307.5372,48.119,0.182,2.2393,40.89,84.572,3.019
3307.6896,48.796,0.1901,2.2492,42.63,84.794,3.1
3307.842,48.06,0.1773,2.2559,39.78,85.261,3.196
3307.9944,49.652,0.1823,2.2603,42.33,84.834,3.282
3308.1468,49.361,0.1911,2.2634,41.77,84.671,3.328
3308.2992000000004,48.708,0.1968,2.2653,40.88,84.637,3.299
3308.4516000000003,48.307,0.1892,2.261,39.33,84.22,3.339
3308.6040000000003,49.408,0.1937,2.2567,39.0,85.327,3.38
3308.7564,51.282,0.1814,2.2516,37.3,85.408,3.514
3308.9088,51.482,0.1838,2.2509,36.68,84.357,3.503
3309.0612,51.895,0.1871,2.2535,34.83,83.654,3.469
3309.2136,50.061,0.1884,2.26,33.21,84.424,3.474
3309.366,49.413,0.1825,2.2645,33.07,84.178,3.58
3309.5184000000004,49.254,0.1798,2.2767,29.84,83.979,3.731
3309.6708000000003,48.632,0.1893,2.2794,31.17,82.504,3.824
3309.8232000000003,50.474,0.1978,2.285,29.6,83.112,3.841
3309.9756,49.858,0.19,2.2828,22.88,83.621,3.764
3310.128,51.36,0.1996,2.2766,24.26,82.543,3.34
3310.2804,49.634,0.2111,2.2759,35.6,82.625,3.058
3310.4328,50.525,0.2141,2.2803,26.81,82.734,2.928
3310.5852,49.036,0.1762,2.2982,29.37,82.563,3.124
3310.7376000000004,46.474,0.1565,2.308,29.95,82.729,3.281
3310.8900000000003,42.555,0.1687,2.3152,36.57,84.212,3.351
3311.0424000000003,41.449,0.1658,2.2984,36.32,86.984,3.224
3311.1948,41.857,0.1743,2.2874,38.72,89.556,3.07
3311.3472,41.095,0.1729,2.2616,42.56,89.565,3.01
3311.4996,38.687,0.1796,2.2414,40.57,88.411,2.956
3311.652,36.036,0.1769,2.2215,44.0,88.019,2.872
3311.8044,34.453,0.1699,2.2091,40.6,88.444,2.704
3311.9568000000004,33.349,0.1674,2.1987,42.89,87.935,2.725
3312.1092000000003,34.713,0.1771,2.2106,43.37,87.428,2.659
3312.2616000000003,35.224,0.1731,2.2127,39.43,87.92,2.702
3312.414,34.852,0.169,2.2172,39.95,88.676,2.613
3312.5664,33.687,0.1798,2.2116,39.05,88.901,2.652
3312.7188,31.97,0.1716,2.2164,35.99,85.942,2.814
3312.8712,31.204,0.1583,2.238,35.05,86.14,3.071
3313.0236,30.705,0.1752,2.247,34.28,86.967,3.217
3313.1760000000004,29.634,0.1661,2.2576,35.12,86.923,3.183
3313.3284000000003,30.577,0.1625,2.2568,34.8,87.858,2.988
3313.4808000000003,29.47,0.1813,2.2537,35.33,85.845,2.886
3313.6332,31.653,0.1749,2.2489,36.81,84.097,2.83
3313.7856,30.763,0.1657,2.2416,36.33,84.031,2.862
3313.938,30.317,0.1707,2.2354,36.06,83.858,2.906
3314.0904,28.58,0.1789,2.227,36.05,83.92,2.895
3314.2428,28.625,0.1747,2.2296,34.87,86.165,2.892
3314.3952000000004,28.644,0.168,2.2341,34.78,88.503,2.851
3314.5476000000003,28.198,0.1836,2.2308,34.61,89.757,2.908
3314.7000000000003,26.82,0.1718,2.2313,34.8,90.566,3.003
3314.8524,24.993,0.1685,2.2254,35.78,90.183,3.062
3315.0048,25.685,0.1783,2.2308,36.21,87.852,3.057
3315.1572,28.111,0.1787,2.221,36.81,85.67,3.056
3315.3096,30.117,0.186,2.2113,37.68,84.53,3.043
3315.462,27.975,0.1712,2.2127,38.97,84.212,2.911
3315.6144000000004,26.617,0.1665,2.2144,39.42,85.081,2.612
3315.7668000000003,25.272,0.1704,2.2282,40.44,85.746,2.616
3315.9192000000003,25.903,0.1727,2.2317,41.72,86.442,2.804
3316.0716,26.133,0.1675,2.2361,42.06,86.648,3.06
3316.224,26.503,0.1697,2.2319,43.41,87.617,3.037
3316.3764,27.699,0.172,2.229,43.14,89.186,2.9
3316.5288,28.623,0.1646,2.2314,44.45,91.573,2.83
3316.6812,29.39,0.1681,2.2282,43.85,91.14,2.779
3316.8336000000004,29.088,0.1662,2.2293,44.42,89.726,2.715
3316.9860000000003,27.608,0.16,2.2248,45.99,88.063,2.688
3317.1384000000003,26.267,0.1632,2.2288,47.03,87.208,2.606
3317.2908,25.838,0.169,2.2236,46.01,86.009,2.548
3317.4432,26.49,0.1667,2.2161,44.79,84.668,2.399
3317.5956,27.626,0.1673,2.2142,46.31,84.61,2.375
3317.748,27.719,0.1614,2.2067,45.79,84.495,2.407
3317.9004,25.936,0.163,2.2107,47.62,84.036,2.483
3318.0528000000004,25.72,0.1652,2.2088,48.46,84.474,2.493
3318.2052000000003,26.118,0.1676,2.2081,47.95,85.278,2.429
3318.3576000000003,27.609,0.1702,2.2074,48.42,86.394,2.401
3318.51,28.469,0.1701,2.2031,47.87,86.919,2.355
3318.6624,28.24,0.1698,2.2091,47.47,86.721,2.359
3318.8148,27.837,0.1725,2.2089,46.99,86.344,2.362
3318.9672,26.797,0.1691,2.2098,50.66,86.639,2.386
3319.1196,27.289,0.1667,2.2062,47.38,86.426,2.431
3319.2720000000004,28.098,0.1753,2.2107,47.87,86.632,2.48
3319.4244000000003,28.593,0.1686,2.21,48.65,86.804,2.56
3319.5768000000003,27.87,0.1739,2.2139,51.7,86.491,2.579
3319.7292,27.257,0.1663,2.2082,48.81,85.86,2.552
3319.8816,26.51,0.1644,2.2157,52.04,85.926,2.519
3320.034,27.369,0.1628,2.2235,49.38,86.37,2.572
3320.1864,28.199,0.1654,2.2277,49.58,87.723,2.656
3320.3388,28.522,0.1751,2.2271,49.47,88.133,2.714
3320.4912000000004,28.954,0.182,2.2287,49.29,87.533,2.649
3320.6436000000003,29.883,0.1738,2.2333,48.07,86.632,2.663
3320.7960000000003,32.043,0.1814,2.2353,47.33,86.687,2.707
3320.9484,33.016,0.1648,2.2326,49.67,84.786,2.764
3321.1008,33.996,0.1637,2.2331,50.88,85.564,2.789
3321.2532,35.85,0.184,2.2282,49.07,85.262,2.728
3321.4056,37.854,0.1857,2.228,50.77,86.352,2.734
3321.558,39.34,0.1808,2.2209,51.16,86.756,2.687
3321.7104000000004,41.172,0.1735,2.2222,44.27,87.681,2.796
3321.8628000000003,42.763,0.1793,2.2076,45.29,86.927,2.944
3322.0152000000003,43.768,0.1873,2.1992,46.05,87.14,3.139
3322.1676,43.761,0.213,2.1927,44.33,86.836,3.273
3322.32,44.075,0.2082,2.1892,41.34,86.303,3.264
3322.4724,44.306,0.2137,2.1862,43.63,86.452,3.184
3322.6248,44.229,0.2132,2.1828,40.86,87.419,3.096
3322.7772,44.013,0.2009,2.1866,42.92,87.698,3.085
3322.9296000000004,43.937,0.2015,2.1845,43.52,88.388,3.004
3323.0820000000003,45.824,0.2107,2.1878,43.18,88.41,2.846
3323.2344000000003,47.807,0.2126,2.1928,39.02,86.426,2.667
3323.3868,49.188,0.2082,2.2049,40.47,87.421,2.636
3323.5392,48.329,0.188,2.2098,40.23,89.47,2.674
3323.6916,47.461,0.1936,2.2169,38.03,89.154,2.826
3323.844,47.172,0.1988,2.2258,37.74,89.639,2.917
3323.9964,46.977,0.1911,2.2376,38.24,87.685,2.982
3324.1488000000004,47.276,0.1975,2.2387,37.18,85.399,2.937
3324.3012000000003,48.889,0.1863,2.2524,38.87,85.159,2.993
3324.4536000000003,50.439,0.1977,2.2646,37.03,85.588,3.054
3324.606,51.781,0.1993,2.2881,38.63,87.765,3.289
3324.7584,53.664,0.1969,2.2931,39.66,88.123,3.569
3324.9108,55.834,0.1936,2.2911,36.12,86.682,3.775
3325.0632,57.101,0.1893,2.2919,34.74,88.027,3.771
3325.2156,56.721,0.1983,2.2976,32.86,88.863,3.673
3325.3680000000004,56.841,0.201,2.3092,33.67,88.92,3.691
3325.5204000000003,56.982,0.1921,2.3081,33.14,88.773,3.76
3325.6728000000003,57.623,0.1814,2.3085,32.18,88.583,3.777
3325.8252,57.624,0.1898,2.3065,31.57,88.496,3.701
3325.9776,57.768,0.1852,2.31,30.14,90.973,3.693
3326.13,57.747,0.1691,2.3153,29.04,92.104,3.553
3326.2824,56.996,0.187,2.3102,29.65,92.121,3.442
3326.4348,55.149,0.1834,2.312,28.93,92.663,3.322
3326.5872000000004,53.452,0.2016,2.3108,28.13,92.809,3.306
3326.7396000000003,53.245,0.1924,2.3142,27.89,92.326,3.265
3326.8920000000003,53.757,0.193,2.3118,27.52,92.736,3.21
3327.0444,54.432,0.1905,2.3018,27.11,91.346,3.293
3327.1968,56.716,0.1881,2.2981,26.67,88.322,3.364
3327.3492,57.616,0.1858,2.2917,26.36,89.274,3.352
3327.5016,60.158,0.1848,2.2911,24.87,89.857,3.263
3327.654,58.776,0.1941,2.296,25.68,90.339,3.154
3327.8064000000004,59.364,0.2043,2.2984,24.52,89.355,3.093
3327.9588000000003,55.812,0.1937,2.2915,23.75,89.578,3.005
3328.1112000000003,54.982,0.1911,2.2791,23.33,90.267,2.943
3328.2636,55.702,0.1889,2.2688,23.24,90.596,2.943
3328.416,56.723,0.1935,2.2647,22.71,90.6,2.974
3328.5684,56.989,0.2096,2.2681,23.75,89.885,3.029
3328.7208,54.891,0.2137,2.2797,22.49,88.892,3.099
3328.8732,53.604,0.2044,2.2934,23.39,88.417,3.3
3329.0256000000004,53.093,0.1867,2.3092,23.37,89.454,3.361
3329.1780000000003,54.393,0.1918,2.3191,23.02,89.815,3.407
3329.3304000000003,55.686,0.2105,2.3308,21.86,89.88,3.481
3329.4828,56.343,0.1935,2.3301,22.13,89.553,3.828
3329.6352,56.14,0.1929,2.3371,21.85,90.423,4.261
3329.7876,55.827,0.2006,2.3439,21.62,91.292,4.448
3329.94,54.53,0.2025,2.3542,21.86,91.161,4.539
3330.0924,51.239,0.1837,2.3481,21.84,91.432,4.549
3330.2448000000004,50.16,0.1904,2.3547,21.16,92.005,4.785
3330.3972000000003,47.94,0.1987,2.3537,21.1,91.365,4.807
3330.5496000000003,48.834,0.1825,2.3561,20.89,90.882,4.929
3330.702,49.894,0.1893,2.3377,20.85,90.872,4.721
3330.8544,49.597,0.1805,2.3288,20.18,89.774,4.401
3331.0068,48.936,0.1741,2.309,21.23,90.217,3.876
3331.1592,47.536,0.1916,2.2871,21.51,89.953,3.495
3331.3116,48.382,0.192,2.2603,22.56,88.707,3.334
3331.4640000000004,48.484,0.1954,2.2344,22.05,87.787,3.124
3331.6164000000003,47.158,0.2031,2.2218,22.92,86.59,3.051
3331.7688000000003,45.749,0.1999,2.221,22.68,86.394,3.061
3331.9212,44.544,0.1988,2.2264,25.15,86.77,3.137
3332.0736,43.196,0.1946,2.2295,23.46,86.5,3.093
3332.226,42.744,0.2023,2.2176,25.94,87.149,2.951
3332.3784,43.702,0.2081,2.217,25.46,88.199,2.843
3332.5308,44.94,0.21,2.2106,26.32,88.822,2.79
3332.6832000000004,46.347,0.2071,2.2149,26.3,89.06,2.846
3332.8356000000003,46.478,0.2007,2.222,27.23,89.266,2.998
3332.9880000000003,46.674,0.2074,2.2214,27.21,90.086,3.13
3333.1404,47.589,0.2046,2.2196,28.02,90.422,3.111
3333.2928,48.044,0.2058,2.2145,28.45,90.619,2.905
3333.4452,49.441,0.2137,2.2109,26.62,90.668,2.727
3333.5976,48.396,0.2098,2.2092,29.83,90.8,2.594
3333.75,48.342,0.2031,2.2032,28.91,91.17,2.677
3333.9024000000004,47.804,0.2125,2.2025,28.24,92.425,2.727
3334.0548000000003,48.21,0.2186,2.2021,31.45,93.097,2.808
3334.2072000000003,46.48,0.2013,2.2043,30.99,92.867,2.751
3334.3596000000002,46.124,0.2247,2.2015,29.82,92.618,2.704
3334.512,44.202,0.2078,2.204,32.06,92.553,2.651
3334.6644,45.751,0.2015,2.1991,29.75,92.29,2.602
3334.8168,45.465,0.213,2.1972,28.53,92.13,2.615
3334.9692,47.307,0.2295,2.1967,31.64,91.332,2.642
3335.1216000000004,46.452,0.2217,2.2082,32.23,90.126,2.861
3335.2740000000003,46.751,0.2142,2.2246,30.94,89.487,3.156
3335.4264000000003,46.267,0.2086,2.2224,29.62,89.429,3.324
3335.5788000000002,45.034,0.2158,2.2128,30.9,89.355,3.293
3335.7312,44.191,0.2057,2.207,28.6,88.461,3.101
3335.8836,44.707,0.1923,2.211,28.85,87.928,3.049
3336.036,46.049,0.1879,2.2149,26.86,87.854,3.071
3336.1884,46.022,0.1945,2.2138,27.89,88.034,3.121
3336.3408000000004,45.327,0.1846,2.2124,26.9,87.394,3.139
3336.4932000000003,45.5,0.1797,2.2088,26.43,86.837,3.099
3336.6456000000003,46.333,0.1831,2.2043,26.74,87.37,3.046
3336.7980000000002,47.161,0.1948,2.2029,25.63,88.437,3.008
3336.9504,46.044,0.1874,2.2097,25.65,89.035,2.987
3337.1028,46.633,0.186,2.2201,26.12,88.009,3.026
3337.2552,46.704,0.197,2.2152,26.58,87.772,2.997
3337.4076,47.304,0.1945,2.2102,25.91,88.634,2.843
3337.5600000000004,45.46,0.1899,2.2088,24.79,89.405,2.662
3337.7124000000003,45.18,0.1864,2.214,24.63,89.536,2.595
3337.8648000000003,44.568,0.1961,2.2165,25.22,89.758,2.634
3338.0172000000002,45.268,0.1954,2.2156,26.02,90.176,2.658
3338.1696,46.473,0.1882,2.2188,25.33,89.47,2.721
3338.322,47.565,0.1892,2.2236,26.26,89.233,2.783
3338.4744,48.183,0.1852,2.2156,25.29,90.176,2.891
